d,a,e
5.139999999999997016e+00,6.500000000000000000e+01,-4.371690272547192535e+01
5.139999999999997016e+00,7.000000000000000000e+01,-4.371690282703363550e+01
5.139999999999997016e+00,7.500000000000000000e+01,-4.371690301502789566e+01
5.139999999999997016e+00,8.000000000000000000e+01,-4.371690337095616030e+01
5.139999999999997016e+00,8.500000000000000000e+01,-4.371690400383366182e+01
5.139999999999997016e+00,9.000000000000000000e+01,-4.371690500341202323e+01
5.139999999999997016e+00,9.500000000000000000e+01,-4.371690631868030152e+01
5.139999999999997016e+00,1.000000000000000000e+02,-4.371690753178817346e+01
5.139999999999997016e+00,1.050000000000000000e+02,-4.371690748674163274e+01
5.139999999999997016e+00,1.100000000000000000e+02,-4.371690355535095307e+01
5.139999999999997016e+00,1.150000000000000000e+02,-4.371688968311271140e+01
5.139999999999997016e+00,1.200000000000000000e+02,-4.371685101632959913e+01
5.139999999999997016e+00,1.250000000000000000e+02,-4.371675090613557302e+01
5.149999999999996803e+00,0.000000000000000000e+00,-4.371690583404795660e+01
5.149999999999996803e+00,5.000000000000000000e+00,-4.371690583369085203e+01
5.149999999999996803e+00,1.000000000000000000e+01,-4.371690583286540743e+01
5.149999999999996803e+00,1.500000000000000000e+01,-4.371690583229914751e+01
5.149999999999996803e+00,2.000000000000000000e+01,-4.371690583312226863e+01
5.149999999999996803e+00,2.500000000000000000e+01,-4.371690583676060271e+01
5.149999999999996803e+00,3.000000000000000000e+01,-4.371690584472890606e+01
5.149999999999996803e+00,3.500000000000000000e+01,-4.371690585837926335e+01
5.149999999999996803e+00,4.000000000000000000e+01,-4.371690587859730215e+01
5.149999999999996803e+00,4.500000000000000000e+01,-4.371690590555641620e+01
5.149999999999996803e+00,5.000000000000000000e+01,-4.371690593871704777e+01
5.149999999999996803e+00,5.500000000000000000e+01,-4.371690597754016494e+01
5.149999999999996803e+00,6.000000000000000000e+01,-4.371690602351277732e+01
5.149999999999996803e+00,6.500000000000000000e+01,-4.371690608457107174e+01
5.149999999999996803e+00,7.000000000000000000e+01,-4.371690618270524453e+01
5.149999999999996803e+00,7.500000000000000000e+01,-4.371690636455227974e+01
5.149999999999996803e+00,8.000000000000000000e+01,-4.371690671051958077e+01
5.149999999999996803e+00,8.500000000000000000e+01,-4.371690732953985048e+01
5.149999999999996803e+00,9.000000000000000000e+01,-4.371690831402171540e+01
5.149999999999996803e+00,9.500000000000000000e+01,-4.371690962030731242e+01
5.149999999999996803e+00,1.000000000000000000e+02,-4.371691084398796079e+01
5.149999999999996803e+00,1.050000000000000000e+02,-4.371691085095679341e+01
5.149999999999996803e+00,1.100000000000000000e+02,-4.371690705630157936e+01
5.149999999999996803e+00,1.150000000000000000e+02,-4.371689351328198825e+01
5.149999999999996803e+00,1.200000000000000000e+02,-4.371685563302139599e+01
5.149999999999996803e+00,1.250000000000000000e+02,-4.371675732832184735e+01
5.159999999999996589e+00,0.000000000000000000e+00,-4.371690912338873858e+01
5.159999999999996589e+00,5.000000000000000000e+00,-4.371690912301930609e+01
5.159999999999996589e+00,1.000000000000000000e+01,-4.371690912216247682e+01
5.159999999999996589e+00,1.500000000000000000e+01,-4.371690912153216857e+01
5.159999999999996589e+00,2.000000000000000000e+01,-4.371690912225320602e+01
5.159999999999996589e+00,2.500000000000000000e+01,-4.371690912573813392e+01
5.159999999999996589e+00,3.000000000000000000e+01,-4.371690913349059571e+01
5.159999999999996589e+00,3.500000000000000000e+01,-4.371690914686158180e+01
5.159999999999996589e+00,4.000000000000000000e+01,-4.371690916673514948e+01
5.159999999999996589e+00,4.500000000000000000e+01,-4.371690919328527514e+01
5.159999999999996589e+00,5.000000000000000000e+01,-4.371690922596270923e+01
5.159999999999996589e+00,5.500000000000000000e+01,-4.371690926415294598e+01
5.159999999999996589e+00,6.000000000000000000e+01,-4.371690930915517725e+01
5.159999999999996589e+00,6.500000000000000000e+01,-4.371690936846425757e+01
5.159999999999996589e+00,7.000000000000000000e+01,-4.371690946330278393e+01
5.159999999999996589e+00,7.500000000000000000e+01,-4.371690963919559891e+01
5.159999999999996589e+00,8.000000000000000000e+01,-4.371690997544644119e+01
5.159999999999996589e+00,8.500000000000000000e+01,-4.371691058084620352e+01
5.159999999999996589e+00,9.000000000000000000e+01,-4.371691155035357212e+01
5.159999999999996589e+00,9.500000000000000000e+01,-4.371691284754398055e+01
5.159999999999996589e+00,1.000000000000000000e+02,-4.371691408135950496e+01
5.159999999999996589e+00,1.050000000000000000e+02,-4.371691413940742166e+01
5.159999999999996589e+00,1.100000000000000000e+02,-4.371691047923086870e+01
5.159999999999996589e+00,1.150000000000000000e+02,-4.371689725948193939e+01
5.159999999999996589e+00,1.200000000000000000e+02,-4.371686015143310300e+01
5.159999999999996589e+00,1.250000000000000000e+02,-4.371676362319141163e+01
5.169999999999996376e+00,0.000000000000000000e+00,-4.371691233891712614e+01
5.169999999999996376e+00,5.000000000000000000e+00,-4.371691233854014058e+01
5.169999999999996376e+00,1.000000000000000000e+01,-4.371691233764966711e+01
5.169999999999996376e+00,1.500000000000000000e+01,-4.371691233696108725e+01
5.169999999999996376e+00,2.000000000000000000e+01,-4.371691233758534167e+01
5.169999999999996376e+00,2.500000000000000000e+01,-4.371691234092151035e+01
5.169999999999996376e+00,3.000000000000000000e+01,-4.371691234846832685e+01
5.169999999999996376e+00,3.500000000000000000e+01,-4.371691236156504345e+01
5.169999999999996376e+00,4.000000000000000000e+01,-4.371691238110094702e+01
5.169999999999996376e+00,4.500000000000000000e+01,-4.371691240725239425e+01
5.169999999999996376e+00,5.000000000000000000e+01,-4.371691243946033723e+01
5.169999999999996376e+00,5.500000000000000000e+01,-4.371691247704254835e+01
5.169999999999996376e+00,6.000000000000000000e+01,-4.371691252110996118e+01
5.169999999999996376e+00,6.500000000000000000e+01,-4.371691257874525149e+01
5.169999999999996376e+00,7.000000000000000000e+01,-4.371691267041207141e+01
5.169999999999996376e+00,7.500000000000000000e+01,-4.371691284054433169e+01
5.169999999999996376e+00,8.000000000000000000e+01,-4.371691316731838128e+01
5.169999999999996376e+00,8.500000000000000000e+01,-4.371691375933397694e+01
5.169999999999996376e+00,9.000000000000000000e+01,-4.371691471398093398e+01
5.169999999999996376e+00,9.500000000000000000e+01,-4.371691600195737948e+01
5.169999999999996376e+00,1.000000000000000000e+02,-4.371691724546735003e+01
5.169999999999996376e+00,1.050000000000000000e+02,-4.371691735365002529e+01
5.169999999999996376e+00,1.100000000000000000e+02,-4.371691382572996787e+01
5.169999999999996376e+00,1.150000000000000000e+02,-4.371690092341806633e+01
5.169999999999996376e+00,1.200000000000000000e+02,-4.371686457351183464e+01
5.169999999999996376e+00,1.250000000000000000e+02,-4.371676979306337785e+01
5.179999999999996163e+00,0.000000000000000000e+00,-4.371691548220645274e+01
5.179999999999996163e+00,5.000000000000000000e+00,-4.371691548182124620e+01
5.179999999999996163e+00,1.000000000000000000e+01,-4.371691548090421264e+01
5.179999999999996163e+00,1.500000000000000000e+01,-4.371691548016162443e+01
5.179999999999996163e+00,2.000000000000000000e+01,-4.371691548069329514e+01
5.179999999999996163e+00,2.500000000000000000e+01,-4.371691548388724158e+01
5.179999999999996163e+00,3.000000000000000000e+01,-4.371691549123223552e+01
5.179999999999996163e+00,3.500000000000000000e+01,-4.371691550406444549e+01
5.179999999999996163e+00,4.000000000000000000e+01,-4.371691552327109775e+01
5.179999999999996163e+00,4.500000000000000000e+01,-4.371691554903586763e+01
5.179999999999996163e+00,5.000000000000000000e+01,-4.371691558077979778e+01
5.179999999999996163e+00,5.500000000000000000e+01,-4.371691561777434742e+01
5.179999999999996163e+00,6.000000000000000000e+01,-4.371691566094843040e+01
5.179999999999996163e+00,6.500000000000000000e+01,-4.371691571697517986e+01
5.179999999999996163e+00,7.000000000000000000e+01,-4.371691580559811996e+01
5.179999999999996163e+00,7.500000000000000000e+01,-4.371691597015267661e+01
5.179999999999996163e+00,8.000000000000000000e+01,-4.371691628768406446e+01
5.179999999999996163e+00,8.500000000000000000e+01,-4.371691686654244791e+01
5.179999999999996163e+00,9.000000000000000000e+01,-4.371691780644692216e+01
5.179999999999996163e+00,9.500000000000000000e+01,-4.371691908508871904e+01
5.179999999999996163e+00,1.000000000000000000e+02,-4.371692033784318454e+01
5.179999999999996163e+00,1.050000000000000000e+02,-4.371692049522142298e+01
5.179999999999996163e+00,1.100000000000000000e+02,-4.371691709735679865e+01
5.179999999999996163e+00,1.150000000000000000e+02,-4.371690450676494777e+01
5.179999999999996163e+00,1.200000000000000000e+02,-4.371686890118607494e+01
5.179999999999996163e+00,1.250000000000000000e+02,-4.371677584021322360e+01
5.189999999999995950e+00,0.000000000000000000e+00,-4.371691855480280964e+01
5.189999999999995950e+00,5.000000000000000000e+00,-4.371691855440828078e+01
5.189999999999995950e+00,1.000000000000000000e+01,-4.371691855346474398e+01
5.189999999999995950e+00,1.500000000000000000e+01,-4.371691855267151539e+01
5.189999999999995950e+00,2.000000000000000000e+01,-4.371691855311796360e+01
5.189999999999995950e+00,2.500000000000000000e+01,-4.371691855617457634e+01
5.189999999999995950e+00,3.000000000000000000e+01,-4.371691856332653714e+01
5.189999999999995950e+00,3.500000000000000000e+01,-4.371691857589957664e+01
5.189999999999995950e+00,4.000000000000000000e+01,-4.371691859478657705e+01
5.189999999999995950e+00,4.500000000000000000e+01,-4.371691862016656671e+01
5.189999999999995950e+00,5.000000000000000000e+01,-4.371691865146328837e+01
5.189999999999995950e+00,5.500000000000000000e+01,-4.371691868788771984e+01
5.189999999999995950e+00,6.000000000000000000e+01,-4.371691873020014896e+01
5.189999999999995950e+00,6.500000000000000000e+01,-4.371691878469304982e+01
5.189999999999995950e+00,7.000000000000000000e+01,-4.371691887038512192e+01
5.189999999999995950e+00,7.500000000000000000e+01,-4.371691902954005116e+01
5.189999999999995950e+00,8.000000000000000000e+01,-4.371691933806043551e+01
5.189999999999995950e+00,8.500000000000000000e+01,-4.371691990398373662e+01
5.189999999999995950e+00,9.000000000000000000e+01,-4.371692082926350764e+01
5.189999999999995950e+00,9.500000000000000000e+01,-4.371692209844682964e+01
5.189999999999995950e+00,1.000000000000000000e+02,-4.371692335998942269e+01
5.189999999999995950e+00,1.050000000000000000e+02,-4.371692356561376869e+01
5.189999999999995950e+00,1.100000000000000000e+02,-4.371692029564006532e+01
5.189999999999995950e+00,1.150000000000000000e+02,-4.371690801115456537e+01
5.189999999999995950e+00,1.200000000000000000e+02,-4.371687313528087060e+01
5.189999999999995950e+00,1.250000000000000000e+02,-4.371678176688452311e+01
5.199999999999995737e+00,0.000000000000000000e+00,-4.371692155821578751e+01
5.199999999999995737e+00,5.000000000000000000e+00,-4.371692155781548905e+01
5.199999999999995737e+00,1.000000000000000000e+01,-4.371692155684866066e+01
5.199999999999995737e+00,1.500000000000000000e+01,-4.371692155600519669e+01
5.199999999999995737e+00,2.000000000000000000e+01,-4.371692155636655741e+01
5.199999999999995737e+00,2.500000000000000000e+01,-4.371692155929716250e+01
5.199999999999995737e+00,3.000000000000000000e+01,-4.371692156625988446e+01
5.199999999999995737e+00,3.500000000000000000e+01,-4.371692157858398531e+01
5.199999999999995737e+00,4.000000000000000000e+01,-4.371692159715408366e+01
5.199999999999995737e+00,4.500000000000000000e+01,-4.371692162216056232e+01
5.199999999999995737e+00,5.000000000000000000e+01,-4.371692165301702460e+01
5.199999999999995737e+00,5.500000000000000000e+01,-4.371692168888592533e+01
5.199999999999995737e+00,6.000000000000000000e+01,-4.371692173037465778e+01
5.199999999999995737e+00,6.500000000000000000e+01,-4.371692178339831969e+01
5.199999999999995737e+00,7.000000000000000000e+01,-4.371692186626872001e+01
5.199999999999995737e+00,7.500000000000000000e+01,-4.371692202019643503e+01
5.199999999999995737e+00,8.000000000000000000e+01,-4.371692231993256428e+01
5.199999999999995737e+00,8.500000000000000000e+01,-4.371692287314823488e+01
5.199999999999995737e+00,9.000000000000000000e+01,-4.371692378391186651e+01
5.199999999999995737e+00,9.500000000000000000e+01,-4.371692504351484132e+01
5.199999999999995737e+00,1.000000000000000000e+02,-4.371692631338599710e+01
5.199999999999995737e+00,1.050000000000000000e+02,-4.371692656630472129e+01
5.199999999999995737e+00,1.100000000000000000e+02,-4.371692342208025650e+01
5.199999999999995737e+00,1.150000000000000000e+02,-4.371691143820248726e+01
5.199999999999995737e+00,1.200000000000000000e+02,-4.371687727976468807e+01
5.199999999999995737e+00,1.250000000000000000e+02,-4.371678757528361814e+01
5.209999999999995524e+00,0.000000000000000000e+00,-4.371692449392327262e+01
5.209999999999995524e+00,5.000000000000000000e+00,-4.371692449351611742e+01
5.209999999999995524e+00,1.000000000000000000e+01,-4.371692449252888935e+01
5.209999999999995524e+00,1.500000000000000000e+01,-4.371692449164132910e+01
5.209999999999995524e+00,2.000000000000000000e+01,-4.371692449192578067e+01
5.209999999999995524e+00,2.500000000000000000e+01,-4.371692449473136577e+01
5.209999999999995524e+00,3.000000000000000000e+01,-4.371692450151255116e+01
5.209999999999995524e+00,3.500000000000000000e+01,-4.371692451358890708e+01
5.209999999999995524e+00,4.000000000000000000e+01,-4.371692453185164595e+01
5.209999999999995524e+00,4.500000000000000000e+01,-4.371692455648740605e+01
5.209999999999995524e+00,5.000000000000000000e+01,-4.371692458691491368e+01
5.209999999999995524e+00,5.500000000000000000e+01,-4.371692462224920206e+01
5.209999999999995524e+00,6.000000000000000000e+01,-4.371692466294202006e+01
5.209999999999995524e+00,6.500000000000000000e+01,-4.371692471455486384e+01
5.209999999999995524e+00,7.000000000000000000e+01,-4.371692479471575155e+01
5.209999999999995524e+00,7.500000000000000000e+01,-4.371692494358918424e+01
5.209999999999995524e+00,8.000000000000000000e+01,-4.371692523475617520e+01
5.209999999999995524e+00,8.500000000000000000e+01,-4.371692577548043346e+01
5.209999999999995524e+00,9.000000000000000000e+01,-4.371692667184163383e+01
5.209999999999995524e+00,9.500000000000000000e+01,-4.371692792173944753e+01
5.209999999999995524e+00,1.000000000000000000e+02,-4.371692919947412292e+01
5.209999999999995524e+00,1.050000000000000000e+02,-4.371692949873898471e+01
5.209999999999995524e+00,1.100000000000000000e+02,-4.371692647814629140e+01
5.209999999999995524e+00,1.150000000000000000e+02,-4.371691478948085319e+01
5.209999999999995524e+00,1.200000000000000000e+02,-4.371688133537935528e+01
5.209999999999995524e+00,1.250000000000000000e+02,-4.371679326757804773e+01
5.219999999999995310e+00,0.000000000000000000e+00,-4.371692736337566032e+01
5.219999999999995310e+00,5.000000000000000000e+00,-4.371692736296461135e+01
5.219999999999995310e+00,1.000000000000000000e+01,-4.371692736195650042e+01
5.219999999999995310e+00,1.500000000000000000e+01,-4.371692736102662735e+01
5.219999999999995310e+00,2.000000000000000000e+01,-4.371692736123948464e+01
5.219999999999995310e+00,2.500000000000000000e+01,-4.371692736392518697e+01
5.219999999999995310e+00,3.000000000000000000e+01,-4.371692737053099620e+01
5.219999999999995310e+00,3.500000000000000000e+01,-4.371692738236894371e+01
5.219999999999995310e+00,4.000000000000000000e+01,-4.371692740032678870e+01
5.219999999999995310e+00,4.500000000000000000e+01,-4.371692742460260916e+01
5.219999999999995310e+00,5.000000000000000000e+01,-4.371692745460898522e+01
5.219999999999995310e+00,5.500000000000000000e+01,-4.371692748941705986e+01
5.219999999999995310e+00,6.000000000000000000e+01,-4.371692752934562520e+01
5.219999999999995310e+00,6.500000000000000000e+01,-4.371692757960644826e+01
5.219999999999995310e+00,7.000000000000000000e+01,-4.371692765716407791e+01
5.219999999999995310e+00,7.500000000000000000e+01,-4.371692780113877319e+01
5.219999999999995310e+00,8.000000000000000000e+01,-4.371692808395744123e+01
5.219999999999995310e+00,8.500000000000000000e+01,-4.371692861240462946e+01
5.219999999999995310e+00,9.000000000000000000e+01,-4.371692949447867704e+01
5.219999999999995310e+00,9.500000000000000000e+01,-4.371693073454551381e+01
5.219999999999995310e+00,1.000000000000000000e+02,-4.371693201967551090e+01
